community_id,community_name,community_price,district_name,plate_name,lat,lng,community_age
5011000001967,启航城,27360,上海周边,昆山,31.291226,121.126412,4
5011102208795,赛格国际公寓,17082,上海周边,上海周边,31.294793,121.153468,1
5011102209378,昌吉路215弄,22857,上海周边,上海周边,31.302197,121.158528,36
5011000011958,凯德都会新峰,24666,上海周边,上海周边,31.293175,121.161694,5
5011000012894,金都安亭家园,26068,上海周边,上海周边,31.300107,121.156152,3
5011000010636,鑫苑国际城市花园,20740,上海周边,昆山,31.408904,120.976248,2
5011000004215,荣胜公寓,72574,虹口,北外滩,31.2628576,121.5152152,16
5011000016171,中虹明珠苑,82514,虹口,北外滩,31.261905,121.509836,10
5011000012415,唐山新苑,60875,虹口,北外滩,31.26633285,121.5154452,20
5011000006105,天宝西路252弄,58639,虹口,曲阳,31.27996528,121.4994131,22
